SPECIES,X,Y
Lacerta_schreiberi,-6.638115,42.202109
Lacerta_schreiberi,-6.634754,42.292092
Lacerta_schreiberi,-7.130266,41.941017
Lacerta_schreiberi,-7.009706,41.93899
Lacerta_schreiberi,-6.889158,41.936836
Lacerta_schreiberi,-6.768625,41.934556
Lacerta_schreiberi,-6.648106,41.932149
Lacerta_schreiberi,-7.713115,42.939635
Lacerta_schreiberi,-7.711236,43.029661
Lacerta_schreiberi,-7.709348,43.119685
Lacerta_schreiberi,-7.707451,43.209707
Lacerta_schreiberi,-7.705545,43.299728
Lacerta_schreiberi,-7.59059,42.938192
Lacerta_schreiberi,-7.588531,43.028213
Lacerta_schreiberi,-7.586464,43.118232
Lacerta_schreiberi,-7.584386,43.20825
Lacerta_schreiberi,-7.463589,43.116648
Lacerta_schreiberi,-7.340725,43.114932
Lacerta_schreiberi,-7.223072,42.933076
Lacerta_schreiberi,-7.220478,43.023081
Lacerta_schreiberi,-7.722384,42.489485
Lacerta_schreiberi,-7.720547,42.579518
Lacerta_schreiberi,-7.718702,42.669549
Lacerta_schreiberi,-7.714986,42.849608
Lacerta_schreiberi,-7.60074,42.488064
Lacerta_schreiberi,-7.472516,42.756581
Lacerta_schreiberi,-7.352748,42.66487
Lacerta_schreiberi,-7.235866,42.483027
Lacerta_schreiberi,-7.233331,42.57304
Lacerta_schreiberi,-7.230784,42.663051
Lacerta_schreiberi,-7.228225,42.753061
Lacerta_schreiberi,-7.100589,42.931108
Lacerta_schreiberi,-7.097816,43.021107
Lacerta_schreiberi,-7.09503,43.111104
Lacerta_schreiberi,-7.092232,43.2011
Lacerta_schreiberi,-7.08942,43.291094
Lacerta_schreiberi,-6.978118,42.92901
Lacerta_schreiberi,-6.975167,43.019002
Lacerta_schreiberi,-6.972202,43.108993
Lacerta_schreiberi,-6.969223,43.198982
Lacerta_schreiberi,-6.966231,43.288969
Lacerta_schreiberi,-6.855662,42.92678
Lacerta_schreiberi,-6.852532,43.016766
Lacerta_schreiberi,-6.849388,43.10675
Lacerta_schreiberi,-6.846229,43.196732
Lacerta_schreiberi,-6.843055,43.286712
Lacerta_schreiberi,-6.733219,42.92442
Lacerta_schreiberi,-6.729911,43.014398
Lacerta_schreiberi,-6.610792,42.921929
Lacerta_schreiberi,-6.607305,43.011899
Lacerta_schreiberi,-6.600284,43.191835
Lacerta_schreiberi,-6.596749,43.2818
Lacerta_schreiberi,-7.111554,42.571097
Lacerta_schreiberi,-7.108831,42.661102
Lacerta_schreiberi,-7.103349,42.841108
Lacerta_schreiberi,-6.989789,42.569025
Lacerta_schreiberi,-6.983981,42.74902
Lacerta_schreiberi,-6.981056,42.839016
Lacerta_schreiberi,-6.871097,42.47683
Lacerta_schreiberi,-6.864965,42.656815
Lacerta_schreiberi,-6.861878,42.746805
Lacerta_schreiberi,-6.858777,42.836794
Lacerta_schreiberi,-6.73979,42.74446
Lacerta_schreiberi,-6.736512,42.834441
Lacerta_schreiberi,-6.627986,42.472054
Lacerta_schreiberi,-6.624578,42.562032
Lacerta_schreiberi,-6.621155,42.652009
Lacerta_schreiberi,-6.617717,42.741984
Lacerta_schreiberi,-6.614262,42.831957
Lacerta_schreiberi,-7.701708,43.479766
Lacerta_schreiberi,-7.697834,43.659798
Lacerta_schreiberi,-7.695884,43.749812
Lacerta_schreiberi,-7.575981,43.568308
Lacerta_schreiberi,-7.452195,43.566698
Lacerta_schreiberi,-7.333377,43.384951
Lacerta_schreiberi,-7.086596,43.381087
Lacerta_schreiberi,-7.083758,43.471078
Lacerta_schreiberi,-7.080907,43.561067
Lacerta_schreiberi,-6.960204,43.46894
Lacerta_schreiberi,-6.95717,43.558922
Lacerta_schreiberi,-6.839867,43.376691
Lacerta_schreiberi,-6.83667,43.466668
Lacerta_schreiberi,-6.586046,43.551685
Lacerta_schreiberi,-6.590889,40.219679
Lacerta_schreiberi,-6.587692,40.30969
Lacerta_schreiberi,-6.58448,40.3997
Lacerta_schreiberi,-6.470124,40.307178
Lacerta_schreiberi,-6.466757,40.397179
Lacerta_schreiberi,-6.463374,40.48718
Lacerta_schreiberi,-6.352572,40.304545
Lacerta_schreiberi,-6.349048,40.394539
Lacerta_schreiberi,-6.345509,40.484531
Lacerta_schreiberi,-6.227659,40.481762
Lacerta_schreiberi,-6.223946,40.571743
Lacerta_schreiberi,-6.109827,40.478873
Lacerta_schreiberi,-6.105957,40.568845
Lacerta_schreiberi,-6.030374,40.296613
Lacerta_schreiberi,-6.02842,40.386633
Lacerta_schreiberi,-6.026456,40.476651
Lacerta_schreiberi,-6.070326,41.378518
Lacerta_schreiberi,-6.524117,42.019596
Lacerta_schreiberi,-6.520616,42.109575
Lacerta_schreiberi,-6.5171,42.199552
Lacerta_schreiberi,-6.513567,42.289527
Lacerta_schreiberi,-6.510018,42.379501
Lacerta_schreiberi,-6.403459,42.016929
Lacerta_schreiberi,-6.399788,42.106899
Lacerta_schreiberi,-6.396101,42.196867
Lacerta_schreiberi,-6.392397,42.286834
Lacerta_schreiberi,-6.282818,42.014134
Lacerta_schreiberi,-6.279006,42.104095
Lacerta_schreiberi,-6.275119,42.194056
Lacerta_schreiberi,-6.271243,42.284014
Lacerta_schreiberi,-6.158184,42.101166
Lacerta_schreiberi,-6.146053,42.371012
Lacerta_schreiberi,-6.407112,41.926957
Lacerta_schreiberi,-6.286641,41.924171
Lacerta_schreiberi,-6.481034,43.09923
Lacerta_schreiberi,-6.477336,43.189188
Lacerta_schreiberi,-6.365986,42.916555
Lacerta_schreiberi,-6.358283,43.09646
Lacerta_schreiberi,-6.354405,43.18641
Lacerta_schreiberi,-6.239588,43.003616
Lacerta_schreiberi,-6.235549,43.093558
Lacerta_schreiberi,-6.112834,43.090526
Lacerta_schreiberi,-6.108597,43.180457
Lacerta_schreiberi,-6.024674,43.178186
Lacerta_schreiberi,-6.022505,43.268166
Lacerta_schreiberi,-6.506453,42.469473
Lacerta_schreiberi,-6.495659,42.739379
Lacerta_schreiberi,-6.259508,42.553877
Lacerta_schreiberi,-6.12543,42.820721
Lacerta_schreiberi,-6.469887,43.3691
Lacerta_schreiberi,-6.346594,43.366304
Lacerta_schreiberi,-6.338711,43.546192
Lacerta_schreiberi,-6.219205,43.453311
Lacerta_schreiberi,-6.095767,43.45024
Lacerta_schreiberi,-6.09145,43.540164
Lacerta_schreiberi,-5.49702,39.407066
Lacerta_schreiberi,-5.503474,39.587101
Lacerta_schreiberi,-5.380976,39.409501
Lacerta_schreiberi,-5.384046,39.499527
Lacerta_schreiberi,-5.38713,39.589551
Lacerta_schreiberi,-5.967719,40.11662
Lacerta_schreiberi,-5.874866,40.118964
Lacerta_schreiberi,-5.640429,40.124551
Lacerta_schreiberi,-5.523186,40.127166
Lacerta_schreiberi,-5.405929,40.129663
Lacerta_schreiberi,-5.267839,39.501853
Lacerta_schreiberi,-5.270773,39.591884
Lacerta_schreiberi,-4.802885,39.509996
Lacerta_schreiberi,-4.686619,39.511741
Lacerta_schreiberi,-4.688802,39.601805
Lacerta_schreiberi,-4.690995,39.691866
Lacerta_schreiberi,-4.570343,39.513371
Lacerta_schreiberi,-4.572376,39.603439
Lacerta_schreiberi,-4.454058,39.514883
Lacerta_schreiberi,-4.45594,39.604957
Lacerta_schreiberi,-4.337764,39.51628
Lacerta_schreiberi,-4.339496,39.606358
Lacerta_schreiberi,-4.218321,39.337393
Lacerta_schreiberi,-5.288657,40.132041
Lacerta_schreiberi,-5.171372,40.134301
Lacerta_schreiberi,-5.054074,40.136442
Lacerta_schreiberi,-3.973914,38.438594
Lacerta_schreiberi,-3.858282,38.34938
Lacerta_schreiberi,-3.743854,38.350162
Lacerta_schreiberi,-3.28682,38.53241
Lacerta_schreiberi,-5.971615,40.296664
Lacerta_schreiberi,-5.878667,40.208943
Lacerta_schreiberi,-5.882485,40.298921
Lacerta_schreiberi,-5.886321,40.388896
Lacerta_schreiberi,-5.890174,40.47887
Lacerta_schreiberi,-5.894044,40.568843
Lacerta_schreiberi,-5.761302,40.211805
Lacerta_schreiberi,-5.764965,40.301791
Lacerta_schreiberi,-5.768645,40.391776
Lacerta_schreiberi,-5.643921,40.214548
Lacerta_schreiberi,-5.647429,40.304543
Lacerta_schreiberi,-5.650952,40.394536
