"clip_mda","clip_mds","clip_mdt","clip_rug","clip_slp","x","y"
"38",2.58999991416931,1094.33996582031,1091.7099609375,1.34534895420074,27.4695281982422,587799,4631588
"39",1.54999995231628,1088.9599609375,1087.41003417969,1.34052205085754,24.748477935791,587769,4631548
"40",0,1119.0400390625,1119.0400390625,0.344244986772537,7.43994426727295,587819,4631718
"41",0.0199999995529652,1116.78002929688,1116.77001953125,0.700756967067719,15.2625064849854,587809,4631708
"42",5.34999990463257,1090.02001953125,1084.72998046875,1.1258670091629,23.9647808074951,587799,4631528
"43",0.449999988079071,1124.80004882812,1124.18005371094,0.919019997119904,19.8966121673584,587719,4631678
"44",5.15000009536743,1114.0400390625,1109,0.480571001768112,10.5543012619019,587779,4631658
"45",1.22000002861023,1091.52001953125,1090.2900390625,1.37446105480194,28.1398830413818,587829,4631548
"46",0.0799999982118607,1109.16003417969,1108.96997070312,1.4090039730072,28.5245494842529,587829,4631688
"47",0.439999997615814,1108.23999023438,1107.76000976562,1.4369250535965,29.6339588165283,587779,4631618
"48",1.36000001430511,1083.01000976562,1081.57995605469,0.212534993886948,4.66531419754028,587769,4631508
"49",0.0299999993294477,1119.89001464844,1119.7900390625,0.893450021743774,19.2861270904541,587739,4631608
"50",8.36999988555908,1100.18005371094,1091.72998046875,1.0633829832077,22.2632064819336,587849,4631678
"51",1.60000002384186,1120.06994628906,1118.43994140625,0.336959004402161,7.53207111358643,587749,4631718
"52",0.00999999977648258,1115.71997070312,1115.58996582031,0.81214702129364,17.570426940918,587759,4631648
"53",2.22000002861023,1090.88000488281,1088.61999511719,0.959465026855469,18.3694534301758,587809,4631588
"54",0.150000005960464,1118.11999511719,1117.86999511719,1.81606197357178,35.8493766784668,587719,4631558
"55",0.430000007152557,1113.89001464844,1113.35998535156,1.33502697944641,28.33323097229,587719,4631538
"56",0,1117.5,1117.44995117188,1.17640602588654,25.0200443267822,587739,4631598
"57",0.230000004172325,1087.05004882812,1086.88000488281,0.198310002684593,4.11412477493286,587799,4631568
"58",0.620000004768372,1105.7099609375,1105.02001953125,1.47165501117706,30.4317188262939,587739,4631548
"59",0.0500000007450581,1097.81994628906,1097.69995117188,0.845254004001617,18.7972049713135,587839,4631528
"60",0.140000000596046,1118.18994140625,1118.02001953125,0.684826016426086,15.1582193374634,587749,4631648
"61",0.0799999982118607,1115.43005371094,1115.2900390625,1.49962294101715,30.5378246307373,587719,4631548
"62",0.140000000596046,1102.84997558594,1102.60998535156,1.0203150510788,22.0411911010742,587799,4631628
"63",0.720000028610229,1095.63000488281,1094.98999023438,0.613770008087158,13.7158508300781,587819,4631508
"64",0.519999980926514,1094.67004394531,1094.06005859375,0.989546000957489,21.2380447387695,587819,4631628
"65",0.569999992847443,1099.78002929688,1099.15002441406,1.37612104415894,28.0788631439209,587759,4631568
"66",0.270000010728836,1102.10998535156,1101.7900390625,1.74988996982574,35.0633430480957,587749,4631558
"67",2.07999992370605,1086.51000976562,1084.44995117188,1.65954005718231,28.7533893585205,587759,4631518
"68",0.899999976158142,1087.57995605469,1086.72998046875,0.53168398141861,11.0472774505615,587809,4631558
"69",1.3400000333786,1110.15002441406,1108.84997558594,1.14585900306702,23.8659152984619,587779,4631648
"70",4.48000001907349,1090.96997070312,1086.5400390625,0.423543989658356,9.15430641174316,587819,4631568
"71",0.46000000834465,1095.89001464844,1095.34997558594,1.16734504699707,25.2637557983398,587799,4631598
"72",0.180000007152557,1125.32995605469,1125.21997070312,0.66540002822876,14.8016309738159,587719,4631638
"73",3.50999999046326,1116.93994140625,1113.5,0.634324014186859,13.8439159393311,587759,4631678
"74",0,1118.01000976562,1118.01000976562,0.230913996696472,5.028733253479,587779,4631728
"75",0.0599999986588955,1120.97998046875,1120.82995605469,1.03862905502319,22.1848907470703,587729,4631598
"76",0.439999997615814,1089.02001953125,1088.60998535156,0.661979019641876,14.7440977096558,587849,4631608
"77",3.09999990463257,1092.2099609375,1089.08996582031,1.50192296504974,29.2026271820068,587759,4631538
"78",8.35999965667725,1098.90002441406,1090.58996582031,1.00620305538177,21.5162124633789,587819,4631608
"79",0.0199999995529652,1122.23999023438,1122.18994140625,0.537042021751404,12.080340385437,587729,4631648
"80",0.00999999977648258,1090.94995117188,1090.91003417969,1.25269401073456,26.3484878540039,587849,4631578
"81",0.610000014305115,1111.43005371094,1110.7900390625,0.830475032329559,18.2964611053467,587799,4631688
"82",1.87999999523163,1089.65002441406,1087.77001953125,0.331674993038177,6.98037099838257,587819,4631588
"83",1.00999999046326,1089.59997558594,1088.59997558594,0.440764993429184,9.66171360015869,587849,4631638
"84",0.0700000002980232,1101.88000488281,1101.75,0.914985001087189,20.2094326019287,587849,4631518
"85",0.259999990463257,1089.05004882812,1088.73999023438,0.57380998134613,12.9778060913086,587849,4631618
"86",1.28999996185303,1086.06005859375,1084.86999511719,0.838546991348267,17.3128547668457,587829,4631568
"87",0.119999997317791,1114.32995605469,1114.15002441406,1.36951804161072,28.2451915740967,587739,4631588
"88",0.699999988079071,1121.16003417969,1120.43994140625,0.758246004581451,16.8404140472412,587729,4631688
"89",0.589999973773956,1093.38000488281,1092.7900390625,1.36035001277924,28.4343547821045,587829,4631648
"90",0.349999994039536,1118.30004882812,1117.9599609375,0.557672023773193,12.4853343963623,587739,4631688
"91",0.920000016689301,1108.22998046875,1107.32995605469,1.17140603065491,24.5252799987793,587739,4631558
"92",1.28999996185303,1114.72998046875,1113.5,0.684507012367249,14.9304666519165,587789,4631698
"93",0,1119.47998046875,1119.47998046875,0.345824003219604,7.77195405960083,587749,4631728
"94",0.0199999995529652,1113.51000976562,1113.40002441406,1.25941503047943,26.7415962219238,587749,4631598
"95",0.839999973773956,1089.43994140625,1088.63000488281,0.605104982852936,13.6543874740601,587849,4631628
"96",0.0799999982118607,1109.97998046875,1109.82995605469,1.32012498378754,27.4473648071289,587779,4631638
"97",0.119999997317791,1118.51000976562,1118.25,1.22797405719757,26.1276397705078,587729,4631588
"98",1.82000005245209,1097.88000488281,1096.13000488281,2.18573093414307,40.7742195129395,587849,4631688
"99",1.4099999666214,1101.08996582031,1099.65002441406,2.405916929245,42.379077911377,587739,4631508
"100",5.92999982833862,1093.31994628906,1087.31994628906,2.24141192436218,37.2990989685059,587759,4631528
"101",0.0599999986588955,1115.69995117188,1115.58996582031,0.672888994216919,13.7456750869751,587819,4631698
"102",3.51999998092651,1090.81994628906,1087.18005371094,0.445634990930557,9.53170394897461,587839,4631628
"103",0.579999983310699,1088.5400390625,1087.93994140625,0.932464003562927,19.0851783752441,587839,4631578
"104",4.32999992370605,1089.85998535156,1085.52001953125,1.36960303783417,26.4209156036377,587819,4631548
"105",1.46000003814697,1117.67004394531,1116.14001464844,0.713419020175934,15.2905511856079,587799,4631708
"106",0.0399999991059303,1122.77001953125,1122.68994140625,0.68927800655365,15.1969938278198,587729,4631608
"107",0.140000000596046,1112.14001464844,1111.90002441406,1.29552900791168,27.0919914245605,587719,4631528
"108",0.360000014305115,1102.81005859375,1102.43005371094,1.38274204730988,27.4691753387451,587779,4631598
"109",0.170000001788139,1094.5,1094.30004882812,1.49370896816254,29.6117839813232,587769,4631568
"110",0.209999993443489,1124.43994140625,1124.13000488281,0.868927001953125,19.3266754150391,587719,4631598
"111",0.100000001490116,1117.13000488281,1117.07995605469,0.282108008861542,6.46758317947388,587769,4631718
"112",0.0799999982118607,1113.7099609375,1113.48999023438,0.7117760181427,16.0354499816895,587769,4631638
"113",1.21000003814697,1090.68994140625,1089.22998046875,0.254642009735107,5.30061912536621,587849,4631648
"114",0.28999999165535,1118.53002929688,1118.22998046875,0.255347013473511,5.71115779876709,587789,4631728
"115",0.100000001490116,1122.77001953125,1122.56005859375,1.43072605133057,29.576135635376,587719,4631588
"116",0.0500000007450581,1121.25,1121.16003417969,0.912613987922668,19.7331619262695,587739,4631618
"117",2.66000008583069,1113.5,1110.89001464844,0.551374018192291,12.4997835159302,587779,4631678
"118",4.28000020980835,1093.93994140625,1089.73999023438,1.70287597179413,32.2734184265137,587819,4631538
"119",2.03999996185303,1087.22998046875,1085.16003417969,1.24735605716705,25.9428405761719,587789,4631508
"120",0.140000000596046,1112.06005859375,1111.83996582031,1.46239805221558,30.3272266387939,587729,4631558
"121",0.409999996423721,1094.05004882812,1093.58996582031,0.588873982429504,13.0288248062134,587819,4631518
"122",0.0399999991059303,1094.68994140625,1094.5400390625,1.12319898605347,24.1992855072021,587809,4631608
"123",2.21000003814697,1103.15002441406,1100.98999023438,1.41041195392609,28.8545513153076,587769,4631588
"124",3.42000007629395,1089.61999511719,1086.23999023438,0.477739006280899,10.0605478286743,587799,4631548
"125",0.28999999165535,1093.2900390625,1092.96997070312,0.874382019042969,18.7690925598145,587829,4631538
"126",0.100000001490116,1091.85998535156,1091.7099609375,1.0113400220871,19.1985454559326,587789,4631578
"127",2.39000010490417,1101.73999023438,1099.2900390625,2.04345893859863,38.431526184082,587829,4631668
"128",0.0299999993294477,1108.75,1108.64001464844,1.76798903942108,34.6582908630371,587839,4631698
"129",0.0599999986588955,1093.91003417969,1093.7900390625,1.20152795314789,25.7038841247559,587839,4631548
"130",0.0500000007450581,1116.97998046875,1116.89001464844,0.63170999288559,14.2194166183472,587749,4631658
"131",0.129999995231628,1103.92004394531,1103.7900390625,0.852241992950439,18.3470439910889,587789,4631618
"132",0.119999997317791,1122.10998535156,1121.93994140625,0.470573008060455,10.0380859375,587729,4631738
"133",0.150000005960464,1110.18994140625,1109.9599609375,1.53318500518799,30.8610134124756,587749,4631588
"134",1.04999995231628,1093.67004394531,1092.53002929688,0.676132023334503,14.9249486923218,587809,4631508
"135",0,1123.08996582031,1123.06994628906,0.51045298576355,11.221531867981,587729,4631638
"136",0.0799999982118607,1116.33996582031,1116.17004394531,0.646894991397858,14.5720739364624,587759,4631638
"137",1.42999994754791,1101.21997070312,1099.81994628906,1.12147200107574,23.4304389953613,587819,4631658
"138",0.46000000834465,1089.03002929688,1088.56005859375,1.15812397003174,22.1930675506592,587779,4631558
"139",0.509999990463257,1120.97998046875,1120.41003417969,0.740498006343842,16.5268077850342,587729,4631698
"140",0,1118.55004882812,1118.55004882812,0.352342009544373,8.02426719665527,587759,4631728
"141",2.89000010490417,1124.01000976562,1121.15002441406,0.359059989452362,7.80196189880371,587739,4631738
"142",0.200000002980232,1121.7900390625,1121.48999023438,1.66701102256775,33.4651222229004,587719,4631578
"143",1.70000004768372,1117.5,1115.77001953125,0.561999022960663,12.4704656600952,587789,4631708
"144",0.439999997615814,1121.23999023438,1120.81005859375,0.676864981651306,14.994309425354,587729,4631718
"145",0.100000001490116,1096.26000976562,1096.11999511719,1.03692400455475,22.6918754577637,587839,4631538
"146",0.170000001788139,1121.48999023438,1121.18005371094,0.818880021572113,17.8275623321533,587729,4631668
"147",0.0900000035762787,1115.77001953125,1115.5400390625,1.35032296180725,28.2220058441162,587729,4631578
"148",4.88000011444092,1120.7099609375,1115.85998535156,0.337696999311447,7.51065111160278,587759,4631698
"149",1.03999996185303,1106.25,1105.18994140625,1.76648902893066,34.4306526184082,587759,4631588
"150",0.100000001490116,1094.67004394531,1094.58996582031,0.825659990310669,18.3715305328369,587829,4631528
"151",4.57999992370605,1117.21997070312,1112.64001464844,0.490292012691498,10.9724807739258,587769,4631678
"152",1.63999998569489,1092.52001953125,1090.91003417969,1.3746839761734,28.4296169281006,587829,4631628
"153",0.899999976158142,1094.77001953125,1093.82995605469,1.55133497714996,30.5551452636719,587749,4631528
"154",0.140000000596046,1113.65002441406,1113.5,1.47074198722839,30.0813236236572,587729,4631568
"155",1.26999998092651,1115.09997558594,1113.81005859375,0.519179999828339,11.3059673309326,587779,4631698
"156",0,1120,1120,0.190920993685722,3.94435405731201,587819,4631728
"157",0.949999988079071,1102.01000976562,1101.01000976562,1.81867003440857,35.9099311828613,587739,4631528
"158",3.41000008583069,1086.52001953125,1083.0400390625,0.864108979701996,18.8186588287354,587789,4631518
"159",2.53999996185303,1091.26000976562,1088.68994140625,1.15438401699066,24.0487842559814,587839,4631568
"160",0.730000019073486,1109.18005371094,1108.44995117188,1.31405794620514,27.4809093475342,587729,4631538
"161",1.92999994754791,1119.10998535156,1117.25,0.358938992023468,8.01504421234131,587749,4631708
"162",0.439999997615814,1086.39001464844,1086.03002929688,1.41210997104645,27.6177024841309,587829,4631558
"163",5.07000017166138,1120.93005371094,1115.82995605469,0.515560984611511,11.6391286849976,587779,4631708
"164",0.0399999991059303,1091.68994140625,1091.57995605469,1.25610995292664,26.5131893157959,587809,4631598
"165",0.790000021457672,1124.09997558594,1123.21997070312,0.672600984573364,15.0572519302368,587719,4631708
"166",0,1117.58996582031,1117.57995605469,0.322299987077713,7.3729100227356,587759,4631718
"167",0,1121.98999023438,1121.93005371094,0.746797025203705,16.1504192352295,587739,4631628
"168",1.71000003814697,1104.52001953125,1102.77001953125,1.18564903736115,25.3484153747559,587819,4631668
"169",3.00999999046326,1121.81005859375,1118.69995117188,0.53685200214386,11.7586421966553,587739,4631718
"170",0.270000010728836,1118.52001953125,1118.23999023438,0.709317982196808,15.1048851013184,587739,4631678
"171",0.379999995231628,1107.22998046875,1106.76000976562,1.35771596431732,28.3466758728027,587729,4631518
"172",0.550000011920929,1110.08996582031,1109.5400390625,1.3841940164566,28.7216339111328,587769,4631608
"173",0.639999985694885,1109.72998046875,1109.08996582031,0.600544989109039,13.3225507736206,587789,4631678
"174",15.0100002288818,1102.86999511719,1087.86999511719,0.591215014457703,13.0573167800903,587829,4631608
"175",2.58999991416931,1109.96997070312,1107.38000488281,0.648301005363464,14.5589456558228,587789,4631658
"176",0,1100.88000488281,1100.83996582031,1.07462501525879,23.2998962402344,587799,4631618
"177",2.1800000667572,1087.2099609375,1085.03002929688,0.96341198682785,19.8939743041992,587809,4631548
"178",1.03999996185303,1101.96997070312,1100.93994140625,0.766618013381958,17.0261726379395,587809,4631648
"179",2.64000010490417,1084.65002441406,1082.06005859375,0.524729013442993,11.2849817276001,587779,4631508
"180",0,1114.7900390625,1114.75,0.938331007957458,20.5856246948242,587759,4631618
"181",0.109999999403954,1120.51000976562,1120.31005859375,0.566865980625153,12.3248996734619,587739,4631648
"182",1.28999996185303,1107.23999023438,1105.96997070312,0.59450900554657,13.0217685699463,587789,4631648
"183",1.16999995708466,1109.21997070312,1108.05004882812,0.731669008731842,15.7929973602295,587799,4631678
"184",12.0100002288818,1099.73999023438,1087.69995117188,0.289831012487411,6.56063413619995,587829,4631598
"185",0.610000014305115,1101.63000488281,1101.06005859375,1.80160701274872,34.4997024536133,587739,4631518
"186",0.189999997615814,1123.68994140625,1123.40002441406,0.504078030586243,10.6635360717773,587719,4631738
"187",2.28999996185303,1093.06994628906,1090.88000488281,2.56486892700195,45.348747253418,587749,4631508
"188",3.5,1090.63000488281,1087.11999511719,0.260300993919373,5.30212306976318,587809,4631578
"189",0.400000005960464,1095.13000488281,1094.77001953125,1.31827902793884,28.1095123291016,587789,4631588
"190",0.180000007152557,1123.44995117188,1123.22998046875,0.673362970352173,14.7171316146851,587719,4631688
"191",2.85999989509583,1113.81994628906,1110.98999023438,0.665766000747681,14.7535734176636,587789,4631688
"192",1.94000005722046,1088.27001953125,1086.43994140625,0.461111009120941,10.0601749420166,587839,4631588
"193",0.200000002980232,1116.43005371094,1116.17004394531,0.761932015419006,17.0541305541992,587759,4631628
"194",0.730000019073486,1098.69995117188,1097.93994140625,1.1771559715271,24.4415493011475,587779,4631588
"195",1.1599999666214,1092.42004394531,1091.27001953125,1.72783303260803,34.1694068908691,587759,4631548
"196",0,1118.11999511719,1118.11999511719,0.269012987613678,6.15532684326172,587769,4631728
"197",2.1800000667572,1090.32995605469,1088.19995117188,0.549830973148346,12.0192823410034,587839,4631638
"198",2.77999997138977,1088.77001953125,1086.05004882812,0.765347003936768,16.1466331481934,587829,4631578
"199",0.0500000007450581,1101.73999023438,1101.65002441406,0.929059982299805,20.1795387268066,587789,4631608
"200",0.699999988079071,1121.77001953125,1120.98999023438,0.763348996639252,16.8877372741699,587729,4631678
"201",0.170000001788139,1118.46997070312,1118.22998046875,0.66687399148941,14.5980663299561,587739,4631668
"202",0.540000021457672,1106.06005859375,1105.43994140625,1.26132702827454,26.4790287017822,587779,4631608
"203",0.109999999403954,1112.67004394531,1112.43994140625,1.02722501754761,21.963773727417,587769,4631648
"204",0,1120.27001953125,1120.27001953125,0.305703997612,6.95526075363159,587749,4631738
"205",1.92999994754791,1091.21997070312,1089.25,0.39028400182724,8.64286327362061,587849,4631658
"206",0.119999997317791,1118.34997558594,1118.11999511719,0.844677984714508,18.7098426818848,587749,4631618
"207",1.83000004291534,1099.22998046875,1097.47998046875,2.45335507392883,43.3380126953125,587839,4631678
"208",0,1096.7099609375,1096.67004394531,1.14356100559235,24.6503295898438,587809,4631618
"209",2,1121.96997070312,1119.93005371094,0.380495011806488,8.32010364532471,587799,4631738
"210",1.38999998569489,1083.81994628906,1082.44995117188,0.580583989620209,12.7734336853027,587789,4631528
"211",1.64999997615814,1088.88000488281,1087.14001464844,0.215417996048927,4.74545097351074,587839,4631608
"212",0.389999985694885,1104.13000488281,1103.66003417969,2.31729006767273,41.7027473449707,587839,4631688
"213",2.15000009536743,1103.83996582031,1101.71997070312,1.00336396694183,21.3236827850342,587759,4631578
"214",1.16999995708466,1104.66003417969,1103.4599609375,0.759455978870392,16.9211044311523,587799,4631648
"215",0,1113.11999511719,1113.03002929688,0.865629017353058,19.2496700286865,587769,4631628
"216",0.0799999982118607,1096.05004882812,1095.88000488281,1.30195701122284,27.6707515716553,587849,4631558
"217",1.55999994277954,1091.01000976562,1089.41003417969,1.03095698356628,22.5509243011475,587849,4631588
"218",0,1125.58996582031,1125.55004882812,0.49092099070549,10.8207912445068,587719,4631628
"219",0.209999993443489,1112.31005859375,1112.06994628906,0.925624012947083,19.7696113586426,587809,4631688
"220",0,1124.08996582031,1124.06005859375,0.435476005077362,9.4008617401123,587729,4631628
"221",5.73999977111816,1092.63000488281,1086.84997558594,1.25608396530151,26.8963222503662,587799,4631518
"222",1.5900000333786,1116.56005859375,1114.89001464844,0.454658001661301,9.73366737365723,587759,4631688
"223",1.95000004768372,1114.2099609375,1112.30004882812,0.454858988523483,10.1014089584351,587779,4631688
"224",0,1094.66003417969,1094.65002441406,1.21564602851868,26.1881713867188,587779,4631578
"225",0.0399999991059303,1096.89001464844,1096.76000976562,0.565375983715057,12.5046043395996,587829,4631508
"226",0.310000002384186,1092.52001953125,1092.18005371094,1.09028196334839,23.012321472168,587819,4631618
"227",0.0199999995529652,1121.4599609375,1121.40002441406,0.627205014228821,13.8159866333008,587739,4631638
"228",0.0500000007450581,1109.71997070312,1109.68005371094,1.31789004802704,26.5023288726807,587779,4631628
"229",0.980000019073486,1108.33996582031,1107.32995605469,1.32301998138428,27.7419242858887,587729,4631528
"230",0.129999995231628,1125.59997558594,1125.43005371094,0.484382003545761,10.5064926147461,587719,4631618
"231",0.0700000002980232,1109.90002441406,1109.73999023438,1.31737101078033,27.0000305175781,587759,4631598
"232",0.0799999982118607,1104.92004394531,1104.88000488281,0.760747015476227,16.8547115325928,587799,4631658
"233",1.17999994754791,1106.61999511719,1105.40002441406,1.55850899219513,31.5288429260254,587769,4631598
"234",0.150000005960464,1119.23999023438,1119.0400390625,0.760604023933411,16.9580154418945,587749,4631628
"235",1.45000004768372,1090.76000976562,1089.2900390625,0.6407870054245,13.7247858047485,587839,4631648
"236",3.16000008583069,1087.69995117188,1084.5400390625,0.481528997421265,10.7926340103149,587789,4631538
"237",0.25,1104.83996582031,1104.55004882812,1.67799401283264,31.4973773956299,587829,4631678
"238",0.519999980926514,1086.09997558594,1085.56994628906,0.333748996257782,7.2885308265686,587789,4631548
"239",1.67999994754791,1099.66003417969,1098.0400390625,1.14404797554016,24.5952033996582,587769,4631578
"240",0.0299999993294477,1115.77001953125,1115.67004394531,0.580287992954254,12.7266225814819,587749,4631688
"241",0.129999995231628,1111.85998535156,1111.68005371094,0.846463978290558,17.8621082305908,587769,4631618
"242",4.80000019073486,1109.06005859375,1104.27001953125,0.782778024673462,17.5477867126465,587809,4631668
"243",0.639999985694885,1087.83996582031,1087.14001464844,0.55613499879837,11.8763093948364,587829,4631588
"244",0.550000011920929,1096.48999023438,1095.90002441406,2.03198099136353,38.8941841125488,587749,4631538
"245",7.96000003814697,1097.02001953125,1089.16003417969,0.920135021209717,20.2044162750244,587829,4631618
"246",1.94000005722046,1104.34997558594,1102.4599609375,0.652454018592834,14.3961133956909,587809,4631658
"247",2.0699999332428,1113.55004882812,1111.46997070312,0.568574011325836,12.3998050689697,587769,4631668
"248",1.47000002861023,1091.18994140625,1089.72998046875,1.363765001297,26.9404354095459,587809,4631528
"249",0.109999999403954,1121.32995605469,1121.17004394531,0.64845597743988,14.3885231018066,587729,4631728
"250",0,1123.77001953125,1123.69995117188,0.526742994785309,11.597466468811,587729,4631618
"251",1.66999995708466,1109.43994140625,1107.80004882812,1.1314309835434,24.2608032226562,587809,4631678
"252",0.230000004172325,1124.91003417969,1124.63000488281,0.814149022102356,17.8089122772217,587719,4631648
"253",4.67000007629395,1095.46997070312,1090.78002929688,1.06294894218445,22.4794025421143,587839,4631658
"254",2.26999998092651,1087.07995605469,1084.66003417969,1.65773606300354,28.2371635437012,587809,4631538
"255",0.100000001490116,1099.35998535156,1099.18005371094,0.916459023952484,20.0806427001953,587839,4631508
"256",0.319999992847443,1111.08996582031,1110.69995117188,0.979700982570648,20.6199607849121,587769,4631658
"257",0.0599999986588955,1098.41003417969,1098.30004882812,1.25761795043945,26.6781692504883,587809,4631628
"258",0,1119.56005859375,1119.56005859375,0.270114988088608,6.07707595825195,587759,4631738
"259",2.63000011444092,1122.05004882812,1119.35998535156,0.475432008504868,10.3683166503906,587799,4631728
"260",0.100000001490116,1114.39001464844,1114.25,0.848342001438141,18.4270401000977,587759,4631658
"261",1.14999997615814,1089.13000488281,1088.0400390625,0.991679012775421,19.4094181060791,587799,4631578
"262",2.15000009536743,1091.81005859375,1089.59997558594,1.19178700447083,25.0402431488037,587799,4631508
"263",5.59999990463257,1121.35998535156,1115.83996582031,0.419254988431931,9.49725151062012,587769,4631708
"264",1.51999998092651,1117.7900390625,1116.25,0.551156997680664,11.594521522522,587749,4631698
"265",0.340000003576279,1108.4599609375,1108.07995605469,0.511721014976501,11.2949514389038,587789,4631668
"266",2.00999999046326,1088.81994628906,1086.90002441406,0.514640986919403,10.8574867248535,587789,4631558
"267",0.119999997317791,1116.65002441406,1116.44995117188,0.47716298699379,10.3407316207886,587749,4631668
"268",0.340000003576279,1113.34997558594,1112.92004394531,1.05321598052979,22.5729389190674,587759,4631608
"269",0.319999992847443,1091.28002929688,1090.88000488281,1.44341194629669,29.7462978363037,587839,4631558
"270",0.0599999986588955,1119.11999511719,1118.97998046875,0.413399010896683,8.9447603225708,587809,4631718
"271",2.04999995231628,1087.34997558594,1085.30004882812,0.756133019924164,15.8991956710815,587819,4631558
"272",0,1119.06994628906,1119.06994628906,0.241953000426292,5.30183887481689,587769,4631738
"273",0.0799999982118607,1100.11999511719,1099.97998046875,0.999243974685669,21.4174156188965,587809,4631638
"274",9.10000038146973,1102.30004882812,1093.18005371094,1.50033295154572,30.9162445068359,587839,4631668
"275",0.449999988079071,1118.61999511719,1118.09997558594,0.60615998506546,13.253999710083,587739,4631698
"276",0.319999992847443,1107.63000488281,1107.23999023438,1.28964996337891,27.0913124084473,587819,4631678
"277",0.0599999986588955,1100.02001953125,1099.94995117188,0.936080992221832,20.7278137207031,587849,4631538
"278",1.29999995231628,1118.52001953125,1117.22998046875,0.25858598947525,5.66070175170898,587779,4631718
"279",0.259999990463257,1089.13000488281,1088.76000976562,0.921760022640228,20.2270927429199,587849,4631598
"280",0.0799999982118607,1120.03002929688,1119.97998046875,0.215620994567871,4.47145414352417,587809,4631728
