Especie,X,Y
HM,-5.408130,36.704527
HM,-6.670515,37.877571
HM,-6.556907,37.875267
HM,-6.289648,38.950593
HM,-6.272301,39.400633
HM,-2.946259,35.286351
HM,-5.272610,35.896002
HM,-5.864932,39.847807
HM,-5.971068,37.412672
HM,-5.517921,39.945947
HM,-5.900051,37.864956
HM,-5.786500,37.867700
HM,-5.559353,37.872861
HM,-5.329316,37.787528
HM,-5.903589,37.954969
HM,-5.789900,37.957722
HM,-5.676196,37.960366
HM,-5.562477,37.962900
HM,-4.956046,36.532551
HM,-4.956046,36.532551
HM,-4.956046,36.532551
HM,-16.279833,28.610293
HM,-6.106135,37.774943
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.937974,42.405472
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.574027,42.314638
HM,2.576434,41.954393
HM,2.575836,42.044456
HM,2.575836,42.044456
HM,2.575836,42.044456
HM,2.574027,42.314638
HM,2.574027,42.314638
HM,2.574027,42.314638
HM,2.574027,42.314638
HM,2.574027,42.314638
HM,2.698362,41.684572
HM,2.574027,42.314638
HM,2.698362,41.684572
HM,2.574027,42.314638
HM,2.574027,42.314638
HM,2.574027,42.314638
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.698362,41.684572
HM,2.574027,42.314638
HM,2.938499,41.865090
HM,2.698362,41.684572
HM,2.816716,42.315282
HM,2.816716,42.315282
HM,2.816716,42.315282
HM,2.816716,42.315282
HM,2.816716,42.315282
HM,2.816716,42.315282
HM,2.816454,42.405342
HM,2.938671,41.684952
HM,2.817236,42.135159
HM,2.938585,41.775022
HM,2.817236,42.135159
HM,2.938499,41.865090
HM,2.938499,41.865090
HM,2.938151,42.225351
HM,2.938151,42.225351
HM,2.938151,42.225351
HM,2.938063,42.315412
HM,2.938063,42.315412
HM,2.937974,42.405472
HM,2.458813,41.593623
HM,2.938671,41.684952
HM,2.697517,41.864709
HM,2.577029,41.864328
HM,2.698362,41.684572
HM,2.697941,41.774641
HM,2.697941,41.774641
HM,2.697941,41.774641
HM,2.697941,41.774641
HM,2.697941,41.774641
HM,2.697941,41.774641
HM,2.697941,41.774641
HM,2.816977,42.225221
HM,2.697517,41.864709
HM,2.698362,41.684572
HM,2.696664,42.044839
HM,2.696664,42.044839
HM,2.696235,42.134902
HM,2.696235,42.134902
HM,2.695370,42.315024
HM,2.695370,42.315024
HM,2.817752,41.955029
HM,2.817752,41.955029
HM,2.817236,42.135159
HM,2.697941,41.774641
HM,2.458062,41.683690
HM,2.457304,41.773757
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.576434,41.954393
HM,2.458062,41.683690
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458062,41.683690
HM,2.458813,41.593623
HM,2.457304,41.773757
HM,2.458813,41.593623
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458062,41.683690
HM,2.458813,41.593623
HM,2.578211,41.684194
HM,2.458062,41.683690
HM,2.455011,42.043946
HM,2.455011,42.043946
HM,2.454239,42.134006
HM,2.454239,42.134006
HM,2.453464,42.224065
HM,2.578800,41.594157
HM,2.578800,41.594157
HM,2.578800,41.594157
HM,2.455011,42.043946
HM,2.578800,41.594157
HM,2.455011,42.043946
HM,2.577621,41.774262
HM,2.577621,41.774262
HM,2.577621,41.774262
HM,2.577621,41.774262
HM,2.577621,41.774262
HM,2.577621,41.774262
HM,2.577621,41.774262
HM,2.577621,41.774262
HM,2.937974,42.405472
HM,2.578800,41.594157
HM,2.457304,41.773757
HM,2.457304,41.773757
HM,2.457304,41.773757
HM,2.457304,41.773757
HM,2.457304,41.773757
HM,2.457304,41.773757
HM,2.457304,41.773757
HM,2.457304,41.773757
HM,2.457304,41.773757
HM,2.457304,41.773757
HM,2.455011,42.043946
HM,2.457304,41.773757
HM,2.577029,41.864328
HM,2.457304,41.773757
HM,2.456543,41.863821
HM,2.456543,41.863821
HM,2.456543,41.863821
HM,2.455779,41.953884
HM,2.455779,41.953884
HM,2.455011,42.043946
HM,2.455011,42.043946
HM,2.455011,42.043946
HM,2.457304,41.773757
HM,-4.910657,39.146703
HM,-4.666643,38.609812
HM,-4.664563,38.519731
HM,-4.799591,39.328671
HM,-4.794993,39.148542
HM,-4.792710,39.058475
HM,-4.790437,38.968407
HM,-4.788173,38.878338
HM,-4.785920,38.788266
HM,2.937974,42.405472
HM,-4.781444,38.608120
HM,-4.675056,38.970121
HM,-4.908226,39.056642
HM,-4.905807,38.966580
HM,-4.903398,38.876516
HM,-4.898613,38.696384
HM,-4.896236,38.606315
HM,-5.013537,38.694461
HM,-5.272610,35.896002
HM,-5.272610,35.896002
HM,-5.272610,35.896002
HM,-4.783677,38.698194
HM,-4.449795,39.243452
HM,3.181015,42.405346
HM,3.181015,42.405346
HM,3.302102,42.315031
HM,3.302102,42.315031
HM,3.302102,42.315031
HM,-3.985100,39.158204
HM,-3.975226,38.437385
HM,-4.093879,38.706683
HM,-4.318892,38.434020
HM,-4.668732,38.699891
HM,-4.451654,39.333531
HM,-4.672939,38.880046
HM,-4.433434,38.432675
HM,-4.431656,38.342581
HM,-4.561647,39.061799
HM,-4.553778,38.701476
HM,-4.551832,38.611391
HM,-4.549896,38.521305
HM,-4.547967,38.431217
HM,-4.677183,39.060195
HM,2.101387,41.411240
HM,-4.317256,38.343922
HM,-17.188808,28.057270
HM,-5.383324,35.893855
HM,-17.292405,28.145811
HM,-17.292405,28.145811
HM,-17.290488,28.055613
HM,-17.188808,28.057270
HM,-17.190642,28.147483
HM,-17.292405,28.145811
HM,-2.946259,35.286351
HM,-2.946259,35.286351
HM,-17.188808,28.057270
HM,-5.272610,35.896002
HM,-17.190642,28.147483
HM,-17.190642,28.147483
HM,-5.383324,35.893855
HM,-17.188808,28.057270
HM,-5.883862,40.297718
HM,-5.862148,36.874700
HM,-5.862148,36.874700
HM,-5.862148,36.874700
HM,-5.862148,36.874700
HM,-5.862148,36.874700
HM,-17.292405,28.145811
HM,-17.190642,28.147483
HM,3.180757,42.315286
HM,-5.283007,36.256345
HM,-5.394226,36.254169
HM,-7.245127,37.617181
HM,-7.245127,37.617181
HM,-5.141950,39.142680
HM,-5.257578,39.140496
HM,-17.292405,28.145811
HM,-17.190642,28.147483
HM,-17.292405,28.145811
HM,-3.401849,38.350633
HM,0.333510,40.753373
HM,-3.516290,38.350185
HM,-3.402349,38.440752
HM,-17.294332,28.236014
HM,-17.292405,28.145811
HM,-17.292405,28.145811
HM,-17.087121,28.058855
HM,-17.292405,28.145811
HM,-17.190642,28.147483
HM,-17.188808,28.057270
HM,-3.630727,38.349625
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059325,42.225352
HM,3.059325,42.225352
HM,3.059325,42.225352
HM,3.059325,42.225352
HM,3.059325,42.225352
HM,3.059325,42.225352
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059325,42.225352
HM,3.059410,42.315413
HM,3.059325,42.225352
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.180757,42.315286
HM,3.059410,42.315413
HM,3.058908,41.775023
HM,2.937974,42.405472
HM,2.937974,42.405472
HM,2.937974,42.405472
HM,1.000000,1.000000
HM,2.816191,42.495400
HM,2.816454,42.405342
HM,3.058908,41.775023
HM,3.058908,41.775023
HM,3.058908,41.775023
HM,3.059325,42.225352
HM,3.058908,41.775023
HM,3.059410,42.315413
HM,3.058908,41.775023
HM,3.058991,41.865092
HM,3.058991,41.865092
HM,3.059074,41.955159
HM,3.059074,41.955159
HM,3.059157,42.045225
HM,3.059157,42.045225
HM,3.059241,42.135289
HM,3.059325,42.225352
HM,3.058908,41.775023
HM,3.179735,41.955033
HM,3.059410,42.315413
HM,3.059495,42.405474
HM,3.059495,42.405474
HM,3.179483,41.864967
HM,3.179483,41.864967
HM,3.179483,41.864967
HM,3.179735,41.955033
HM,3.179735,41.955033
HM,3.179735,41.955033
HM,3.059495,42.405474
HM,3.179735,41.955033
HM,3.059495,42.405474
HM,3.179735,41.955033
HM,3.179735,41.955033
HM,3.179735,41.955033
HM,3.179989,42.045099
HM,3.179989,42.045099
HM,3.180500,42.225225
HM,3.180500,42.225225
HM,3.180757,42.315286
HM,2.578211,41.684194
HM,3.179735,41.955033
HM,3.059495,42.405474
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059495,42.405474
HM,3.059495,42.405474
HM,3.180757,42.315286
HM,3.059495,42.405474
HM,3.059495,42.405474
HM,3.059495,42.405474
HM,3.059495,42.405474
HM,3.059495,42.405474
HM,3.059495,42.405474
HM,3.059495,42.405474
HM,3.059495,42.405474
HM,3.059495,42.405474
HM,3.059495,42.405474
HM,2.102626,41.321176
HM,2.101387,41.411240
HM,1.981755,41.410244
HM,1.981755,41.410244
HM,1.981755,41.410244
HM,1.981755,41.410244
HM,2.102626,41.321176
HM,2.102626,41.321176
HM,2.102626,41.321176
HM,2.102626,41.321176
HM,1.983159,41.320182
HM,2.102626,41.321176
HM,1.983159,41.320182
HM,2.102626,41.321176
HM,2.102626,41.321176
HM,2.102626,41.321176
HM,2.102626,41.321176
HM,2.102626,41.321176
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,1.984556,41.230119
HM,2.102626,41.321176
HM,1.983159,41.320182
HM,2.339754,41.502929
HM,1.984556,41.230119
HM,1.984556,41.230119
HM,1.984556,41.230119
HM,1.984556,41.230119
HM,1.983159,41.320182
HM,1.983159,41.320182
HM,1.983159,41.320182
HM,2.577621,41.774262
HM,1.983159,41.320182
HM,2.458813,41.593623
HM,2.101387,41.411240
HM,1.983159,41.320182
HM,1.983159,41.320182
HM,1.983159,41.320182
HM,1.983159,41.320182
HM,1.983159,41.320182
HM,1.983159,41.320182
HM,1.983159,41.320182
HM,1.983159,41.320182
HM,1.983159,41.320182
HM,1.983159,41.320182
HM,2.339754,41.502929
HM,2.101387,41.411240
HM,2.100143,41.501304
HM,2.221025,41.412113
HM,2.221025,41.412113
HM,2.221025,41.412113
HM,2.221025,41.412113
HM,2.219946,41.502179
HM,2.219946,41.502179
HM,2.219946,41.502179
HM,2.100143,41.501304
HM,2.219946,41.502179
HM,2.100143,41.501304
HM,2.339754,41.502929
HM,2.339754,41.502929
HM,2.339754,41.502929
HM,2.339754,41.502929
HM,2.339754,41.502929
HM,2.339754,41.502929
HM,2.339754,41.502929
HM,2.339754,41.502929
HM,2.339754,41.502929
HM,2.219946,41.502179
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,-3.978887,38.707702
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,2.100143,41.501304
HM,2.101387,41.411240
HM,1.863698,41.319065
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,2.101387,41.411240
HM,2.100143,41.501304
HM,2.100143,41.501304
HM,2.100143,41.501304
HM,2.101387,41.411240
HM,1.497057,41.675140
HM,1.620995,41.496556
HM,1.742512,41.407877
HM,1.742512,41.407877
HM,1.740771,41.497930
HM,0.779773,41.573455
HM,0.776683,41.663458
HM,1.016759,41.667854
HM,1.134214,41.759886
HM,1.624799,41.316458
HM,1.271322,41.131543
HM,1.254451,41.761776
HM,1.252004,41.851803
HM,1.249547,41.941828
HM,1.376966,41.673507
HM,1.376966,41.673507
HM,1.367834,42.033633
HM,1.499147,41.585100
HM,1.497057,41.675140
HM,1.984556,41.230119
HM,1.128973,41.939926
HM,0.791996,41.213423
HM,0.427396,41.385981
HM,0.423839,41.475966
HM,0.423839,41.475966
HM,0.573480,40.668598
HM,0.573480,40.668598
HM,0.570209,40.758603
HM,0.563620,40.938608
HM,0.416675,41.655926
HM,0.691693,40.671023
HM,1.624799,41.316458
HM,0.809920,40.673327
HM,0.914061,41.125629
HM,0.905447,41.395681
HM,1.033118,41.127724
HM,1.154714,41.039662
HM,1.152186,41.129696
HM,1.152186,41.129696
HM,1.149654,41.219728
HM,1.149654,41.219728
HM,1.271322,41.131543
HM,0.809920,40.673327
HM,1.863698,41.319065
HM,1.497057,41.675140
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.865259,41.229005
HM,1.863698,41.319065
HM,1.865259,41.229005
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.863698,41.319065
HM,1.739023,41.587981
HM,1.488599,42.035288
HM,1.617157,41.676648
HM,1.615225,41.766692
HM,1.613284,41.856734
HM,1.611334,41.946775
HM,1.609375,42.036815
HM,1.607407,42.126853
HM,1.607407,42.126853
HM,1.865259,41.229005
HM,1.739023,41.587981
HM,1.983159,41.320182
HM,1.739023,41.587981
HM,1.733729,41.858126
HM,1.731948,41.948171
HM,1.728362,42.128257
HM,1.865259,41.229005
HM,1.865259,41.229005
HM,1.865259,41.229005
HM,1.865259,41.229005
HM,1.865259,41.229005
HM,1.607407,42.126853
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.335127,41.953249
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.338837,41.592996
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.336991,41.773125
HM,2.336991,41.773125
HM,2.336991,41.773125
HM,2.336991,41.773125
HM,2.336991,41.773125
HM,2.336991,41.773125
HM,2.336991,41.773125
HM,2.336991,41.773125
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.338837,41.592996
HM,2.338837,41.592996
HM,2.338837,41.592996
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.337916,41.683061
HM,2.458813,41.593623
HM,2.337916,41.683061
HM,2.458813,41.593623
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.337916,41.683061
HM,2.336061,41.863188
HM,2.458813,41.593623
HM,2.333246,42.133367
HM,2.336991,41.773125
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.332300,42.223424
HM,2.458813,41.593623
HM,2.333246,42.133367
HM,2.458813,41.593623
HM,2.333246,42.133367
HM,2.334189,42.043309
HM,2.334189,42.043309
HM,2.334189,42.043309
HM,2.334189,42.043309
HM,2.335127,41.953249
HM,2.335127,41.953249
HM,2.335127,41.953249
HM,2.335127,41.953249
HM,2.333246,42.133367
HM,2.458813,41.593623
HM,2.337916,41.683061
HM,2.336061,41.863188
HM,2.336061,41.863188
HM,2.458813,41.593623
HM,2.336061,41.863188
HM,2.336061,41.863188
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.336991,41.773125
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.339754,41.502929
HM,2.458813,41.593623
HM,1.983159,41.320182
HM,2.458813,41.593623
HM,2.458813,41.593623
HM,2.096377,41.771485
HM,2.092559,42.041653
HM,1.971752,42.040634
HM,1.970297,42.130684
HM,1.968835,42.220732
HM,2.098893,41.591365
HM,2.098893,41.591365
HM,2.097638,41.681426
HM,2.337916,41.683061
HM,1.971752,42.040634
HM,2.338837,41.592996
HM,1.973201,41.950582
HM,2.096377,41.771485
HM,2.096377,41.771485
HM,2.095110,41.861542
HM,2.095110,41.861542
HM,2.095110,41.861542
HM,2.093837,41.951598
HM,2.092559,42.041653
HM,2.092559,42.041653
HM,2.092559,42.041653
HM,2.096377,41.771485
HM,1.854182,41.859391
HM,2.339754,41.502929
HM,2.459569,41.503586
HM,2.459569,41.503586
HM,2.459569,41.503586
HM,2.459569,41.503586
HM,2.459569,41.503586
HM,1.858973,41.589234
HM,1.858973,41.589234
HM,1.855786,41.769340
HM,1.971752,42.040634
HM,1.855786,41.769340
HM,2.096377,41.771485
HM,1.850952,42.039488
HM,1.850952,42.039488
HM,1.850952,42.039488
HM,1.849326,42.129534
HM,1.847692,42.219579
HM,1.978930,41.590362
HM,1.978930,41.590362
HM,1.973201,41.950582
HM,1.973201,41.950582
HM,1.855786,41.769340
HM,2.212258,42.132600
HM,2.215583,41.862428
HM,2.214480,41.952487
HM,2.214480,41.952487
HM,2.214480,41.952487
HM,2.214480,41.952487
HM,2.214480,41.952487
HM,2.214480,41.952487
HM,2.214480,41.952487
HM,2.214480,41.952487
HM,2.213371,42.042544
HM,2.213371,42.042544
HM,2.213371,42.042544
HM,2.212258,42.132600
HM,2.215583,41.862428
HM,2.338837,41.592996
HM,2.338837,41.592996
HM,2.338837,41.592996
HM,2.338837,41.592996
HM,2.338837,41.592996
HM,2.338837,41.592996
HM,2.212258,42.132600
HM,2.338837,41.592996
HM,2.212258,42.132600
HM,2.096377,41.771485
HM,2.091274,42.131706
HM,2.211139,42.222655
HM,2.212258,42.132600
HM,2.211139,42.222655
HM,2.338837,41.592996
HM,2.217775,41.682306
HM,2.218863,41.592243
HM,2.091274,42.131706
HM,2.089984,42.221757
HM,2.091274,42.131706
HM,2.091274,42.131706
HM,2.218863,41.592243
HM,2.217775,41.682306
HM,2.217775,41.682306
HM,2.217775,41.682306
HM,2.091274,42.131706
HM,2.216681,41.772368
HM,2.216681,41.772368
HM,-5.394226,36.254169
HM,-5.625702,36.519681
HM,-5.952132,36.421927
HM,-5.950458,36.331852
HM,-6.053880,36.331809
HM,-5.622664,36.429625
HM,-5.950458,36.331852
HM,-5.952132,36.421927
HM,-5.613629,36.159447
HM,-5.730947,36.337074
HM,-5.952132,36.421927
HM,-5.734100,36.427123
HM,-5.862148,36.874700
HM,-5.727808,36.247022
HM,-6.053880,36.331809
HM,-5.952132,36.421927
HM,-5.734100,36.427123
HM,-5.625702,36.519681
HM,-5.730947,36.337074
HM,-6.057192,36.151674
HM,-5.391482,36.164093
HM,-5.511214,36.432023
HM,-5.511214,36.432023
HM,-5.396982,36.344244
HM,-5.734100,36.427123
HM,-5.391482,36.164093
HM,-5.396982,36.344244
HM,-5.396982,36.344244
HM,-5.396982,36.344244
HM,-6.262173,36.607215
HM,-6.147171,36.694632
HM,-6.150493,36.604595
HM,-5.730947,36.337074
HM,-5.724683,36.156970
HM,-5.724683,36.156970
HM,-5.724683,36.156970
HM,-5.727808,36.247022
HM,-5.727808,36.247022
HM,-5.727808,36.247022
HM,-6.050537,36.511959
HM,-5.189515,36.889006
HM,-6.050537,36.511959
HM,-5.637991,36.879891
HM,-5.845523,36.424518
HM,-5.394226,36.254169
HM,-6.053880,36.331809
HM,-6.050537,36.511959
HM,-5.727808,36.247022
HM,-5.192095,36.979084
HM,-5.522929,36.792270
HM,-5.192095,36.979084
HM,-5.852129,36.604596
HM,-5.855454,36.694632
HM,-5.410948,36.794594
HM,-5.296266,36.706739
HM,-5.408130,36.704527
HM,-5.408130,36.704527
HM,-5.734100,36.427123
HM,-5.734100,36.427123
HM,-5.613629,36.159447
HM,-5.625702,36.519681
HM,-5.410948,36.794594
HM,-5.625702,36.519681
HM,-5.519981,36.702211
HM,-5.192095,36.979084
HM,-5.522929,36.792270
HM,-5.958914,36.782216
HM,-5.628754,36.609736
HM,-6.157093,36.424518
HM,-6.157093,36.424518
HM,-5.952132,36.421927
HM,-5.950458,36.331852
HM,-5.842242,36.334477
HM,-5.192095,36.979084
HM,-5.517046,36.612150
HM,-5.848818,36.514558
HM,-5.724683,36.156970
HM,-5.734100,36.427123
HM,-6.367730,36.789836
HM,-5.304364,36.976957
HM,-5.192095,36.979084
HM,-5.625702,36.519681
HM,-5.724683,36.156970
HM,-5.514123,36.522087
HM,-5.192095,36.979084
HM,-5.192095,36.979084
HM,-5.734100,36.427123
HM,-5.511214,36.432023
HM,-5.502562,36.161821
HM,-5.953818,36.512002
HM,-5.953818,36.512002
HM,-5.953818,36.512002
HM,-5.953818,36.512002
HM,-5.953818,36.512002
HM,-5.848818,36.514558
HM,-6.052211,36.421885
HM,-5.953818,36.512002
HM,-5.953818,36.512002
HM,-6.150493,36.604595
HM,-6.048855,36.602031
HM,-5.399751,36.434317
HM,-3.957635,37.085605
HM,-3.395559,37.178952
HM,-3.394158,36.908531
HM,-3.393235,36.728243
HM,-3.505814,36.817964
HM,-3.505222,36.727821
HM,-3.620118,37.087850
HM,4.226637,39.876784
HM,-3.617207,36.727293
HM,-3.955377,36.905343
HM,-4.068867,36.994516
HM,-4.067608,36.904388
HM,-4.184025,37.173696
HM,-4.181225,36.993451
HM,-4.293576,36.992280
HM,-4.296643,37.172517
HM,-3.619386,36.997713
HM,4.112638,40.058123
HM,-3.633088,38.619970
HM,-4.705720,40.231015
HM,-4.468766,40.144177
HM,-5.050032,39.955170
HM,-4.930497,39.867134
HM,-4.818400,40.049125
HM,-5.169873,40.043074
HM,-5.167024,39.953041
HM,-4.925470,39.687035
HM,-6.595456,40.128452
HM,-6.595456,40.128452
HM,-6.595456,40.128452
HM,-5.610645,36.069384
HM,-4.470711,40.234241
HM,-4.470711,40.234241
HM,-4.470711,40.234241
HM,-4.470711,40.234241
HM,-4.468766,40.144177
HM,-4.470711,40.234241
HM,-4.470711,40.234241
HM,-4.705720,40.231015
HM,-4.588220,40.232688
HM,-4.588220,40.232688
HM,-4.705720,40.231015
HM,-4.586120,40.142628
HM,-4.705720,40.231015
HM,-4.705720,40.231015
HM,-4.470711,40.234241
HM,-4.705720,40.231015
HM,-4.705720,40.231015
HM,-3.633088,38.619970
HM,-5.058155,40.225283
HM,-5.172735,40.133104
HM,-5.172735,40.133104
HM,-5.172735,40.133104
HM,-4.940688,40.227313
HM,-5.172735,40.133104
HM,-5.773720,40.480561
HM,-5.055435,40.135247
HM,-5.410480,40.218478
HM,-4.823209,40.229224
HM,-5.058155,40.225283
HM,-4.940688,40.227313
HM,-5.172735,40.133104
HM,-4.938123,40.137270
HM,-5.058155,40.225283
HM,-5.172735,40.133104
HM,-5.055435,40.135247
HM,-4.825630,40.319270
HM,-5.773720,40.480561
HM,-5.172735,40.133104
HM,-2.367927,38.800207
HM,-1.912805,38.436399
HM,-6.373868,36.609731
HM,-6.262173,36.607215
HM,-6.367730,36.789836
HM,-6.252554,36.877345
HM,-6.258981,36.697260
HM,-6.255775,36.787304
HM,-6.147171,36.694632
HM,-6.143834,36.784666
HM,-6.047163,36.692103
HM,-6.048855,36.602031
HM,-6.050537,36.511959
HM,-6.153800,36.514557
HM,-6.052211,36.421885
HM,-6.157093,36.424518
HM,-6.053880,36.331809
HM,-6.482644,36.702203
HM,-6.370806,36.699784
HM,-5.960625,36.872285
HM,-5.637991,36.879891
HM,-5.525891,36.882328
HM,-5.413778,36.884660
HM,-5.410948,36.794594
HM,-5.519981,36.702211
HM,-5.304364,36.976957
HM,-5.957205,36.692146
HM,-5.855454,36.694632
HM,-5.743643,36.697263
HM,-5.631819,36.699789
HM,-5.946749,36.151707
HM,-5.948789,36.241775
HM,-5.628754,36.609736
HM,-5.852129,36.604596
HM,-5.955508,36.602074
HM,-5.848818,36.514558
HM,-5.737267,36.517172
HM,-5.625702,36.519681
HM,-5.514123,36.522087
HM,-5.952132,36.421927
HM,-5.845523,36.424518
HM,-5.734100,36.427123
HM,-5.622664,36.429625
HM,-5.511214,36.432023
HM,-5.502562,36.161821
HM,-5.953818,36.512002
HM,-5.950458,36.331852
HM,-5.842242,36.334477
HM,-5.730947,36.337074
HM,-5.619639,36.339567
HM,-5.838975,36.244434
HM,-5.727808,36.247022
HM,-5.616627,36.249508
HM,-5.505433,36.251890
HM,-5.394226,36.254169
HM,-5.835723,36.154390
HM,-5.724683,36.156970
HM,-5.613629,36.159447
HM,-5.508317,36.341957
HM,-5.396982,36.344244
HM,-5.721572,36.066915
HM,-5.610645,36.069384
HM,-5.499704,36.071751
HM,4.225036,39.786705
HM,4.226637,39.876784
HM,-4.296643,37.172517
HM,-4.296643,37.172517
HM,-4.296643,37.172517
HM,-5.067684,36.530667
HM,-4.732741,36.536005
HM,-5.285635,36.346426
HM,-6.917898,37.161252
HM,-5.399751,36.434317
HM,-4.296643,37.172517
HM,-4.763935,37.887473
HM,-5.610645,36.069384
HM,-5.288275,36.436507
HM,-5.505433,36.251890
HM,-6.153800,36.514557
HM,-6.120057,37.414864
HM,-5.285635,36.346426
HM,-6.212769,37.957721
HM,-6.807951,37.069145
HM,-5.285635,36.346426
HM,-4.512920,36.719277
HM,-5.285635,36.346426
HM,-6.805352,37.159221
HM,-5.285635,36.346426
HM,-5.283007,36.256345
HM,-4.296643,37.172517
HM,-5.285635,36.346426
HM,-6.268515,36.427121
HM,-5.192095,36.979084
HM,-7.245127,37.617181
HM,-5.676196,37.960366
HM,-6.157093,36.424518
HM,-7.366245,37.258414
HM,-6.035124,37.322565
HM,-6.915421,37.251332
HM,-6.035124,37.322565
HM,-7.477158,37.350023
HM,-7.251439,37.346901
HM,-6.917898,37.161252
HM,-6.226273,37.597621
HM,-6.794838,37.519505
HM,-5.505433,36.251890
HM,-5.672934,37.870335
HM,-4.296643,37.172517
HM,-5.505433,36.251890
HM,-4.296643,37.172517
HM,-5.391482,36.164093
HM,-6.113127,37.594906
HM,-5.396982,36.344244
HM,-4.295106,37.082399
HM,-7.478975,37.259916
HM,-4.295106,37.082399
HM,-7.253525,37.256804
HM,-5.508317,36.341957
HM,-4.296643,37.172517
HM,-7.023393,37.433432
HM,-5.285635,36.346426
HM,-5.285635,36.346426
HM,-6.917898,37.161252
HM,-7.366245,37.258414
HM,-6.690073,37.247149
HM,-6.807951,37.069145
HM,-6.907922,37.521564
